St Andrew's Senior Care (Henderson)	303, Henderson Road, Singapore 108925	64308409 	Operating hours: Mondays - Fridays: 7.30am to 6.00pm, Saturdays, Sundays and Public Holidays Closed
Smile Dental @ Marine Terrace Pte Ltd	59, Marine Terrace, 01- 91, Singapore 440059	62428823	Operating hours: Monday to Thursday : 9.00am to 9.00pm, Friday & Saturday : 9.00am to 5.00pm, Sunday & PH : Closed
St Luke's Eldercare (Bukit Batok Centre)	168, Bukit Batok West Ave 8, #01-208, Singapore 650168	6266 6615 	Operating hours: Monday to Friday 7.30am-6.30pm
St Luke's Eldercare (Bukit Timah Centre)	310, Clementi Ave 4, #01-263, Singapore 120310	68731772 	NA
St Luke's Eldercare (Changkat Centre)	350, Tampines Street 33, #01-438, Singapore 520350	67899956 	NA
St Luke's Eldercare (Chong Pang)	113, Yishun Ring Road, #01-457, Singapore 760113	6481 5708 	NA
St Luke's Eldercare (Clementi Centre)	602, Clementi West Street 1, #01-25, Singapore 120602	68722210 	NA
St Joseph's Home	3, Jurong West Street 24, Singapore 648141	6268 0482 	Operating hours: 9:00 AM To 5:30 PM (Monday To Friday), 9:00 AM To 1:00 PM (Saturday), Closed on Sunday, Public Holidays
St Luke's Eldercare (Hougang Centre)	126, Hougang Avenue 1, #01-1506, Singapore 530126	63822366 	NA
St Luke's Eldercare (Jurong East Centre)	327, Jurong East Street 31, #01-174, Singapore 600327	65690415 	NA
St Luke's Eldercare (Keat Hong)	801, Keat Hong Close, #01-02, Singapore 680801	68910370 	Operating hours: MON - FRI 9:00AM TO 5:00PM
St Luke's Eldercare (Nee Soon Central)	766, Yishun Ave 3, #01-295, Singapore 760766	6759 9053 	NA
St Andrew's Senior Care (Queenstown)	11, Jalan Penjara, Singapore 149380	6877 4681 	Operating hours: Monday - Friday: 7:30 a.m. - 6:00 p.m. Closed on Saturdays, Sundays and Public Holidays.
St Luke's Eldercare (Serangoon Centre)	217, Serangoon Ave 4, #01-166, Singapore 550217	62856004 	NA
St Luke's Eldercare (Tampines Centre)	101, Tampines Street 11, #01-13, Singapore 521101	67867688 	NA
St Luke's Eldercare (Telok Blangah Centre)	33, Telok Blangah Way, #01-1038, Singapore 090033	62733466 	NA
St Luke's Eldercare (Whampoa Centre)	97, Whampoa Drive, #01-222, Singapore 320097	62529661 	NA
St Luke's Eldercare (Ayer Rajah Centre)	150A, Pandan Gardens, #01-01, Singapore 609342	6262 1501 	Operating hours: 7:30am to 6:30pm
St Luke's Outpatient Home Care Clinic	2, Bukit Batok Street 11, Block A, St Luke's Hospital, 2- Singapore 659674	65632281	Operating hours: Monday to Friday : 8:30am to 5:30pm, Saturday : 8:30am to 12:30pm, Sunday & PH closed
St Theresa's Home	49, Upper Thomson Road, Singapore 574325	62562532 	NA
St. Andrew's Mission Hospital Clinic (Kampong Glam)	5, BEACH ROAD, 01- 4919, Singapore 190005	62911861	NA
St Luke's Eldercare (Golden Years Centre)	831, Hougang Central, #01-502, Singapore 530831	63862273 	NA
Stamford Medical Group Pte Ltd (Racecourse)	681, Racecourse Road, 01- 303, Singapore 210681	62265502	Operating hours: Monday to Friday: 8:30am to 1:00pm, 2:00pm to 5:00pm; Saturday: 8:30am to 1:00pm; Sunday & Public Holiday: Closed
St Luke's Hospital	2, Bukit Batok Street 11, Singapore 659674	65632281 / 68953200 	NA
Stanford Medical Clinic & Surgery	152, Serangoon North Avenue 1, 01- 308, Singapore 550152	62801472	Operating hours: Monday to Thursday: 8:30am to 1:00pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Friday: 8:30am to 1:00pm, 2:00pm to 4:30pm; Saturday & Sunday: 8:30am to 12:30pm; Public Holiday: 9:00am to 12:30pm
Starbite Dental Centre	211, Hougang Street 21, 01- 287, Singapore 530211	65199615	Operating hours: Monday to Friday : 9:30am to 9.00pm, Saturday : 9:30am to 6.00pm, Sunday : Closed, PH: Varies, call to verify
St Andrew's Nursing Home (Queenstown)	11, Jalan Penjara, Singapore 149380	6877 4677 	NA
Standard Clinic & Surgery	261, PUNGGOL WAY, MULTI STOREY CAR PARK, 01- 05, Singapore 820261	64441950	NA
SNM Woodlands Multi Service Centre	Blk 861,, Woodlands St 83, 01-170,, Singapore (730861)	NA	Operating hours: 0800 - 1900 hours, , Provision of Services during Weekends and Public Holidays? (i.e. Yes/No, if Yes, pls state details):, No
Stats Chippac Clinic	5, Yishun Street 23, Singapore 768442	68241300	NA
Stephen Chew Centre For Kidney Disease & Hypertension	3, Mount Elizabeth, Mount Elizabeth Medical Centre, 13- 05, Singapore 228510	67378069	NA
St. Hilda's Integrated Day Facility (SACH Home Care - Kg Arang)	10, Jalan Batu, Singapore 431010	6586 1053 	Operating hours: 9.00am to 5.00pm. For Home Nursing and Senior Home Care, evenings, weekends and Public Holidays can be arranged for urgent cases
Stellar Medical Aesthetic Clinic Llp	10, Sinaran Drive, Square 2, Novena Medical Center, 11- 31, Singapore 307506	63972722	NA
Starcare Clinic And Surgery	207, Bukit Batok Street 21, 01- 108, Singapore 650207	65616878	Operating hours: Monday, Tuesday, Thursday & Friday: 8:30am to 12:00pm, 2:00pm to 4:00pm, 7:30pm to 10:00pm; Wednesday, Saturday & Sunday: 8:30am to 12:00pm; Public Holiday: Closed
Steward Clinic	4A, Loyang Lane, 01- 01, Singapore 508923	65460978	Operating hours: Monday to Friday: 8:30am to 1:00pm, 2:00pm to 4:30pm; Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: Closed
Still Road Dental Surgery	8, Eunos Crescent, 01- 2677, Singapore 400008	68410686	Operating hours: Monday & Thursday : 9.00am to 5.00pm, 6:30pm to 8:30pm, Tuesday, Wednesday & Friday: 9.00am to 5.00pm, Saturday : 9.00am to 1.00pm, Sunday & PH : Closed
Stmicroelectronics Pte Ltd (Medical Centre)	28, Ang Mo Kio Industrial Park 2, Singapore 569508	64821411	NA
	NA	NA	NA
Straits Dental Group (CBP)	1, Changi Business Park Crescent, Plaza 8, 01- 13, Singapore 486025	67819118	Operating hours: Monday to Friday : 9:30am to 6.00pm, Saturday, Sunday & PH : Closed
Straits Dental Group (International Building)	360, Orchard Road, International Building, 04- 01, Singapore 238869	62354686	Operating hours: Monday to Friday : 9:30am to 6.00pm, Saturday : 9:30am to 3:30pm, Sunday & PH : Closed
Straits Dental Group (TS) Pte Ltd	30, Tai Seng Street, Breadtalk Ihq, 02- 06, Singapore 534013	64437220	NA
Straits Medical	ONE, Phillip Street, 04- 01, Singapore 048692	65332113	Operating hours: Monday to Friday: 9:00am to 1:00pm, 2:00pm to 5:00pm; Saturday: 9:00am to 12:30pm; Sunday & Public Holiday: Closed
STAT MEDICAL CLINIC	2, SELETAR NORTH LINK, PPT LODGE 1B, 01- 41, Singapore 797601	31572030	NA
Street 21 Clinic (Tampines)	201B, Tampines Street 21, 02- 1097, Singapore 522201	67857888	Operating hours: Monday to Friday: 8:30am to 12:30pm, 4:30pm to 8:30pm; Saturday, Sunday & Public Holiday: 8:30am to 12:30pm
	NA	NA	NA
Summit Medical Aesthetic Clinic	545, Orchard Road, Far East Shopping Centre, 03- 05, Singapore 238882	65673003	Operating hours: Monday to Friday: 9:00am to 12:00pm, 2:00pm to 5:00pm, 7:00pm to 11:00pm; Saturday: 9:00pm to 12:00pm; Sunday & Public Holiday: Closed
Summit Medical Clinic	134, Jurong Gateway Road, 01- 307, Singapore 600134	65673003	Operating hours: Monday, Wednesday, Thursday & Friday: 9:00am to 12:00pm, 2:00pm to 5:00pm, 7:00pm to 11:00pm; Tuesday: 9:00am to 12:00pm, 2:00pm to 5:00pm; Saturday: 9:00am to 12:00pm; Sunday & Public Holiday: Closed
Summit Medical Clinic	632, Ang Mo Kio Avenue 4, 01- 956, Singapore 560632	64560060	Operating hours: Monday to Friday: 8:30am to 12:30pm, 1:30pm to 3:30pm; Saturday: 8:30am to 12:30pm; Sunday and Public Holiday: Closed
Stephen Chew Centre For Kidney Disease & Hypertension Pte Ltd	820, Thomson Road, Mount Alvernia Medical Centre Block A, B1- 02, Singapore 574623	63538806	NA
Street 11 Clinic	139, Tampines Street 11, 01- 12, Singapore 521139	65882139	Operating hours: Monday to Friday: 8:00am to 1:00pm, 2:00pm to 4:00pm, 6:30pm to 10:00pm; Saturday: 8:00am to 1:00pm, 7:00pm to 10:00pm; Sunday & Public Holiday: 8:00am to 1:00pm
Sunlove Home	70, Buangkok View, Buangkok Green Medical Park, Singapore 534190	63873548 / 6387 3593 / Contact details for Home Help Service 	Operating hours: 8:30 AM To 4:30 PM (Monday To Friday)
Sunlove Home @ Silra	80, Buangkok View Level 3  & 4, Singapore 534191	6387 3548 	NA
Sunlove Rehab Centre	557/561, Ang Mo Kio Ave 10, #01-1874, Singapore 560557	64563364 	NA
Sunlove Seniors Activity Centre (Chai Chee)	31, Chai Chee Avenue, #01-150, Singapore 461031	68760153 	NA
Sunlove Seniors Activity Centre (Marsiling)	3, Marsiling Road, #01-5137, Singapore 730003	63676615 	Operating hours: Mon-Fri: 8.00 am – 5.00pm, Sat (Alternate Week) : 8.00 am - 12.00 pm
Sunnyvale Clinic & Surgery	498, Jurong West Street 41, 01- 466, Singapore 640498	65670554	Operating hours: Monday, Tuesday, Thursday, Friday: 9:00am to 9:00pm; Wednesday: 9:00am to 7:00pm; Saturday: 9:00am to 12:30pm; Sunday & Public Holiday: Closed
SUNBEAM MEDICAL CLINIC	318B, ANCHORVALE LINK, ANCHORVALE GARDENS, 01- 257, Singapore 542318	66100968	Operating hours: Monday to Friday:8.30am to 1.30pm, 6.30pm to 9.30pm Saturday and Public Holiday: 8.30am to 12.30am Sunday:8.30am to 12.30pm, 6.30pm to 9.30pm
Sunshine Dental	900, South Woodlands Drive, Woodlands Civic Centre, 03- 04, Singapore 730900	63654398	Operating hours: Monday to Friday : 9:30am to 9.00pm, Saturday : 9:30am to 5:30pm, Sunday : 9:30am to 1:30pm
Sunshine Family Clinic	491, Jurong West Avenue 1, 01- 153, Singapore 640491	64256678	Operating hours: Monday to Friday: 9:00am to 4:00pm; Saturday: 9:00am to 12:30pm; Sunday & Public Holiday: Closed
Sunshine Welfare Action Mission (SWAMI)	5, Sembawang Walk, Singapore 757717	6510 3388 	Operating hours: Saturday & Sunday  8:30am to 5:30pm    PH close
Supreme Dental Surgery	157, Ang Mo Kio Avenue 4, 01- 554, Singapore 560157	64529541	Operating hours: Monday,Friday & Saturday : 9:30am to 12:30pm, 2.00pm to 4:30pm
Sterling Family Clinic	84, Bedok North Street 4, 01- 41, Singapore 460084	68761654	Operating hours: Monday to Thursday: 81m-1pm, 2pm-5pm, 6pm-11pm; Friday to Sunday: 8am-1pm, 6pm-11pm; Public Holiday: 8am-1pm, 6pm-11pm
Swiss Clinic	1, Fifth Ave, Guthrie House, 01- 01, Singapore 268802	64693877	NA
Sterling Clinic & Surgery	3, Lorong Lew Lian, 01- 64, Singapore 531003	62849971	Operating hours: Monday, Wednesday & Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Tuesday & Thursday: 8:30am to 12:30pm, 2:00pm to 4:30pm; Saturday, Sunday & Public Holiday (except Christmas & Chinese New Year): 8:30am to 12:30pm
Synergy Dental Specialists	30, Raffles Place, Chevron House, 03- 05, Singapore 48622	65325483	Operating hours: Monday to Friday : 9.00am to 6.00pm, Saturday : 9.00am to 1.00pm, Sunday & PH : Closed
	NA	NA	NA
	NA	NA	NA
Sydney Dental Clinic	415, Yishun Avenue 11, 01- 313, Singapore 760415	67547664	Operating hours: Monday to Sunday (excluding Wednesday): 9.00am to 12:30pm, 1.00pm to 4:30pm, 6:30pm to 9.00pm, Wednesday & PH : Closed
T & T Family Health Clinic & Surgery	181, Kitchener Road, New Park Shopping Arcade, 01- 32/36/37/38/39, Singapore 208533	62934071	Operating hours: Monday to Friday: 9:00am to 12:30pm; Saturday, Sunday & Public Holiday: Closed
Sunshine Clinic Family Practice & Surgery	445, Tampines Street 42, 01- 02, Singapore 520445	67833122	Operating hours: Monday to Friday: 9:30am to 3:30pm, 7:00pm to 9:00pm; Saturday & Sunday: 8:30am to 12:30pm
St Luke's Eldercare (Nee Soon East)	260, Yishun Street 22, #01-97, Singapore 760260	6481 5903 	NA
T S Wong Clinic & Surgery	166, Woodlands Street 13, 02- 523, Singapore 730166	63688670	Operating hours: Monday, Tuesday, Thursday & Friday: 9:00am to 12:30pm, 2:00pm to 3:30pm, 7:00pm to 8:30pm; Wednesday: 9:00am to 11:30am; Saturday & Sunday: 9:00am to 11:00am; Public Holiday: Closed
T32 Dental Centre At Financial District	138, Market Street, 02- 01, Singapore 048946	67331388	NA
T32 Dental Centre Pte Ltd	1, Orchard Boulevard, Camden Medical Centre, 17- 00, Singapore 248649	67331388	Operating hours: Monday to Friday : 9.00am to 6.00pm, Saturday : 9.00am to 1.00pm, Sunday & PH : Closed
T32 Dental Pearl	2, Jurong East Central 1, Jcube, B1- 15, Singapore 609731	67331388	Operating hours: Monday to Friday : 9.00am to 6.00pm, Saturday : 9.00am to 1.00pm, Sunday & PH : Closed
	NA	NA	NA
T32 Dental Pearl At Bedok Pte Ltd	208, New Upper Changi Road, 01- 661, Singapore 460208	65132173	Operating hours: Monday to Friday : 9.00am to 9.00pm, Saturday : 9.00am to 6.00pm, Sunday : 9.00am to 1.00pm, PH : Closed
Tah Chong Dental Surgery	142, Changi Road, Singapore 419724	63450074	Operating hours: Monday to Friday : 8.00am to 12.00pm, 2.00pm to 5.00pm, 7.00pm to 9.00pm, Saturday : 8.00am to 12.00pm, 2.00pm to 5.00pm, Sunday : 8.00am to 1.00pm
Tai Dental Surgery (Chai Chee Road)	25A, Chai Chee Road, 01- 465, Singapore 461025	62441190	Operating hours: Monday, Tuesday, Wednesday & Friday : 10.00am to 10.00pm, Saturday : 9.00am to 6.00pm, Sunday : 10;30am to 6.00pm, Thursday & PH: Closed
Tai Dental Surgery (City Plaza)	810, Geylang Road, City Plaza, 01- 117, Singapore 409286	67488445	Operating hours: Monday to Friday : 9.00am to 12:30pm, 2.00pm to 5:30pm, Saturday : 9.00am to 1:30pm, Sunday & PH : Closed
Tai Dental Surgery Ang Mo Kio	416, Ang Mo Kio Avenue 10, 01- 1001, Singapore 560416	64579996	Operating hours: Monday to Friday : 9.00am to 12:30pm, 2.00pm to 4:30pm, 6:30pm to 8:30pm, Saturday : 9.00am to 12:30pm, 2.00pm to 4:30pm, Sunday : 9.00am to 12:30pm, PH : Closed
T32 Dental Pearl At Clementi	447, Clementi Ave 3, 01- 199, Singapore 120447	6873 0036	NA
TAI SENG CLINIC	137, UPPER PAYA LEBAR RD, Singapore 534844	62882434	Operating hours: Monday to Friday : 8:30am to 12:30pm, 1:00pm to 4:00pm, Saturday : 8:30am to 12:30pm, 2:00pm to 4:00pm, Sunday : 8:30am to 11:30pm, PH closed
Taman Jurong Dental Centre	399, Yung Sheng Road, Taman Jurong Shopping Centre, 01- 06, Singapore 610399	62651931	Operating hours: Monday to Friday : 10.00am to 10.00pm, Saturday : 9.00am to 6.00pm, Sunday : 10;30am to 6.00pm, PH : Varies, call to check
Tampines 24-Hr Family Clinic	201D, Tampines Street 21, 01- 1151, Singapore 524201	67867228	Operating hours: Monday to Friday: 24 Hours; Saturday, Sunday & Public Holiday: 24 Hours
Smile Central Clinic (Toa Payoh)	183, Toa Payoh Central, 01- 278, Singapore 310183	62596881	NA
Tampines Clinic And Surgery Pte Ltd	139, Tampines Street 11, 01- 10, Singapore 521139	67810072	Operating hours: Monday, Tuesday, Thursday & Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Wednesday: 8:30am to 12:30pm, 7:00pm to 9:00pm; Saturday & Sunday: 8:30am to 12:30pm; Public Holiday: Closed
Tampines Dental on 81	822, Tampines Street 81, 01- 200, Singapore 520822	67825266	NA
TAMPINES FAMILY MEDICINE CLINIC	1, Tampines Walk, Our Tampines Hub, 03- 34, Singapore 528523	62892100	NA
	NA	NA	NA
Tampines Medical Centre	267, Tampines Street 21, 01- 41, Singapore 520267	67815111	Operating hours: Monday, Tuesday, Thursday & Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Wednesday, Saturday & Sunday: 8:30am to 12:30pm; Public Holiday: Closed
Tampines Chinese Temple-NKF Dialysis Centre	BLK 180, Pasir Ris Street 11, #01-06, Singapore 510180	65839500 	NA
Tai Pei Old People's Home	10, Jalan Ampas, Singapore 329510	62552188 	Operating hours: 9:00 AM To 5:00 PM (Monday To Saturday) , Closed on Sunday and Public Holidays
Tan & Koh Clinic & Surgery (Bedok Reservoir)	121, Bedok Reservoir Road, 01- 196, Singapore 470121	67452288	Operating hours: Monday, Tuesday, Thursday & Friday: 8:30am to 12:00pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Saturday: 8:30am to 12:00pm; Sunday: 9:00am to 12:00pm; Public Holiday: Closed
Sunbeam Medical Clinic	443C, FAJAR ROAD, 01- 76, Singapore 673443	66100968	NA
Tan & Yik Clinic & Surgery / Chua Dental Surgery	116, Bishan Street 12, 01- 36, Singapore 570116	62584122	Operating hours: Monday to Wednesday: 8:30am to 12:30pm, 2:30pm to 4:30pm, 7:00pm to 9:00pm; Thursday: 8:30am to 12:30pm, 7:00pm to 9:00pm; Friday: 8:30am to 12:30pm, 2:30pm to 4:30pm; Saturday & Sunday: 8:30am to 12:30pm; Public Holiday: Closed
Tan Clinic	345, Clementi Avenue 5, 01- 94, Singapore 120345	67759033	Operating hours: Monday to Friday: 9:30am to 12:30pm, 2:00pm to 4:00pm, 7:00pm to 9:00pm; Saturday: 9:30am to 12:00pm; Sunday & Public Holiday: Closed
	NA	NA	NA
Tan Lee Clinic & Surgery	446, Pasir Ris Drive 6, 01- 126, Singapore 510446	65827448	Operating hours: Monday, Wednesday & Thursday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Tuesday & Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm; Saturday & Sunday: 8:30am to 12:30pm; Public Holiday: Closed
SingHealth Polyclinics - Marine Parade	80, Marine Parade Central, #01-792, Singapore 440080	63450049 	Operating hours: Monday - Friday: , 8.00 am - 1.00 pm, Last registration : 12.30pm. , , 2.00 pm - 4.30 pm (closed for lunch: 1pm - 2 pm), Last registration : 4.15pm. , , Saturday:, 8.00 am - 12.30pm, Saturday clinic is for patients with appointments. , , *Registration may close earlier than stated in an overcrowded situation. , , Sunday and Public Holiday:, Closed
Tan Medicare Clinic Pte Ltd	629, Ang Mo Kio Avenue 4, 01- 986, Singapore 560629	64544211	Operating hours: Monday to Thursday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Friday: 8:30am to 12:30pm, 7:00pm to 9:00pm; Saturday: 8:30am to 12:30pm; Sunday: 8:30am to 12:00pm; Public Holiday: Closed
Tan Tock Seng Hospital Pte Ltd	11, Jalan Tan Tock Seng, Singapore 308433	62566011 	NA
Tan Tock Seng Hospital Pte Ltd (Community Rehabilitation Program)	17, Ang Mo Kio Ave 9, Singapore 569766	6450 6238 	NA
Tan Yong Seng Heart, Lung & Vascular Surgery Pte Ltd	3, Mount Elizabeth, Mount Elizabeth Medical Centre, 13- 05, Singapore 228510	62352522	NA
	NA	NA	NA
Tan Medical Clinic Pte Ltd	339, Ang Mo Kio Avenue 1, 01- 1583, Singapore 560339	64530482	Operating hours: Monday, Tuesday, Thursday & Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm; Wednesday & Saturday: 8:30am to 12:30pm; Sunday & Public Holiday: Closed
Tang Family Clinic	84, Jalan Jurong Kechil, Singapore 598593	64680118	Operating hours: Monday to Friday: 8:00am to 2:30pm, 6:00pm to 10:00pm; Saturday & Sunday: 8:00am to 2:30pm
T & T Dental Surgery	505B, Bishan Street 11, 01- 418, Singapore 572505	63536449	Operating hours: Monday, Tuesday, Wednesday & Friday : 9.00am to 12:30pm, 2.00pm to 5.00pm, 7.00pm to 9.00pm, Saturday : 9.00am to 3.00pm, Thursday, Sunday & PH : Closed
Tanglin Dental Surgeons	19, Tanglin Road, Tanglin Shopping Centre, 06- 22, Singapore 247909	67332322	Operating hours: Monday to Friday : 9:30am to 5:30pm, Saturday : 8:30am to 1:30pm, Sunday & PH : Closed
T L Koh Clinic & Surgery	327, Hougang Avenue 5, 01- 178, Singapore 530327	62845075	Operating hours: Monday, Tuesday, Thursday & Friday: 8:30am to 12:30pm, 2:00pm to 5:00pm, 6:30pm to 8:30pm; Wednesday & Saturday: 8:30am to 12:30pm, 6:30pm to 8:30pm; Sunday: 6:30pm to 8:30pm; Public Holiday: 9:00am to 12:00pm; If PH falls on Sun, operating hours from 6:30pm to 8:30pm on Sunday and 9:00am to 12:00pm on the following Monday
T M Auw Clinic	123, Hougang Avenue 1, 01- 1406, Singapore 530123	62829440	Operating hours: Monday to Friday: 9:00am to 11:30am, 2:00pm to 4:30pm; Saturday, Sunday & Public Holiday: Closed
Tanglin Trust School Clinic	95, Portsdown Road, Singapore 139299	67780771	NA
Tangs Dental Group	6, Napier Road, Gleneagles Medical Centre, 06- 07, Singapore 258499	64799883	Operating hours: Monday to Friday : 9.00am to 6.00pm, Saturday : 9.00am to 1.00pm, Sunday & PH : Closed
Tanjong Pagar Medical Clinic	1, Tanjong Pagar Plaza, 01- 06, Singapore 082001	64433101	Operating hours: Monday, Wednesday & Friday : 9:00am to 6:00pm, Tuesday & Thursday : 9:00am to 9:00pm, Saturday & Sunday : 9:00am to 2:00pm, PH closed
Tanglin Medical Clinic	19, Tanglin Road, Tanglin Shopping Centre, 06- 16/17, Singapore 247909	67343831	Operating hours: Monday to Friday: 9:00am to 6:00pm; Saturday: 9:00am to 1:00pm; Sunday & Public Holiday: Closed
Tanglin Halt Clinic	39, Tanglin Halt Road, 01- 119Q, Singapore 143039	64726226	Operating hours: Monday to Saturday: 9:00am to 12:30pm
Tan-Teoh Clinic & Surgery (Towner Rd)	101, Towner Road, 01- 216, Singapore 322101	62992292	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 6:00pm, 7:00pm to 9:00pm; Saturday: 8:30am to 12:30pm; Sunday and public holiday: 8:30am to 12:00pm
Tay Choon Hye-NKF Dialysis Centre	81, Kim Keat Road, Singapore 328836	65062291 	NA
Tang Medical & Surgery Pte Ltd	8, Jalan Batu, 01- 11, Singapore 431008	63454566	Operating hours: Monday to Sunday including Public Holiday: 9:00am to 10:30pm, 6:00pm to 8:00pm
Tan-Teoh Clinic & Surgery (Ang Mo Kio Branch)	302, Ang Mo Kio Avenue 3, 01- 1846, Singapore 560302	64520818	Operating hours: Monday to Friday: 8:30am to 12:00pm, 2:30pm to 4:30pm, 7:00pm to 9:00pm; Saturday & Sunday: 9:00am to 12:00pm; Public Holiday: Closed
Tay Clinic @ Bk	5, Upper Boon Keng Road, Multi Storey Car Park, 01- 16, Singapore 380005	67447466	NA
Tampines Medilife Clinic	801, Tampines Avenue 4, 01- 263, Singapore 520801	67825142	Operating hours: Monday to Friday: 8:30am to 12:00pm, 2:00pm to 4:00pm, 7:00pm to 9:00pm; Saturday, Sunday & Public Holiday: 8:30am to 12:00pm
Tanamera Clinic	73, Bedok South Avenue 3, 01- 462, Singapore 460073	64412982	Operating hours: Monday to Friday: 8:30am to 12:00pm, 2:00pm to 4:30pm; 7:00pm to 9:00pm; Saturday & Sunday: 9:00am to 12:00pm; Public Holiday: Closed
Tay Medical Centre Clinic & Surgery	6, Holland Close, 01- 28, Singapore 271006	67793188	Operating hours: Monday, Tuesday, Thursday & Friday: 8:30am to 12:00pm, 2:00pm to 4:00pm; Saturday & Sunday: 9:00am to 12:00pm; Public Holiday: Closed
Tayka Medical	29A, Desker Road, 2- Singapore 209562	63924473	Operating hours: Monday to Friday: 10.00am to 10.00pm, Saturday: 5.00pm to 10.00pm, Sunday: 2.00pm-10.00pm; Public Holiday: Closed
Tan's T & T Clinic & Surgery	152, Bishan Street 11, 01- 213, Singapore 570152	63531133	Operating hours: Monday, Thursday & Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm; Tuesday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm; Wednesday & Saturday: 8:30am to 12:30pm; Sunday: 9:00am to 12:00pm; Public Holiday: Closed
Tc Family Clinic	526, Jurong West Street 52, 01- 325, Singapore 640526	65666687	Operating hours: Monday, Tuesday, Wednesday & Friday: 9:00am to 1:00pm, 6:30pm to 9:00pm; Thursday & Saturday: 9:00am to 12:30pm
	NA	NA	NA
	NA	NA	NA
Teban Garden Clinic	61, Teban Gardens Road, 01- 01, Singapore 600061	65619052	Operating hours: Monday to Friday: 9:00am to 12:30pm, 2:00pm to 5:00pm, 6:00pm to 8:30pm; Saturday: 9:00am to 12:30pm
Tech Medical Clinic	1, Woodlands Industrial Park D Street 1, Singapore 738799	63607333	Operating hours: Monday to Friday: 8:30am to 12:00pm, 1:00pm to 5:30pm; Saturday & Sunday: 8:30am to 12:00pm, 1:00pm to 5:30pm; Public Holiday: Closed
Teck Ghee Clinic	451, Ang Mo Kio Avenue 10, 01- 1765, Singapore 560451	64527971	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 8:30pm; Saturday, Sunday & Public Holiday: 8:30am to 12:30pm
Teck Ghee Clinic (Dr. Koh)	451, Ang Mo Kio Avenue 10, 01- 1765, Singapore 560451	64540642	Operating hours: Monday, Tuesday & Thursday: 8:30am to 12:00pm, 2:00pm to 4:00pm, 7:00pm to 8:30pm; Wednesday & Friday: 8:30am to 12:00pm, 7:00pm to 8:30pm; Saturday: 8:30am to 12:00pm; Sunday & Public Holiday: Closed
Teeth. Q Dental Surgeons @ Matilda Portico	218, Sumang Walk, 01- 02, Singapore 820218	65382260	NA
Teeth@Tiong Bahru Dental Clinic	11a, Boon Tiong Road, 01- 12, Singapore 161011	62710818	NA
Tay Dental Surgery	1, Jalan Anak Bukit, Bukit Timah Plaza, B1- 09/10, Singapore 588996	64672915	Operating hours: Monday to Friday : 8.00am to 6.00pm, Saturday : 8.00am to 1.00pm, Sunday & PH : Closed
Tein Clinic & Surgery	124, Hougang Avenue 1, 01- 1434, Singapore 530124	62828504	Operating hours: Monday, Tuesday, Thursday & Friday: 8:30am to 12:30pm, 2:00pm to 4:30pm, 6:30pm to 9:00pm; Wednesday: 8:30am to 12:30pm, 2:00pm to 4:30pm; Saturday & Sunday: 9:00am to 12:00pm; Public Holiday: Closed
Tek Dispensary	4, Toa Payoh Lorong 7, 01- 115, Singapore 310004	62512256	Operating hours: Monday to Friday: 8:30am to 12:30pm, 2:00pm to 5:30pm; Sunday: 8:30am to 1:00pm; Saturday & Public Holiday: Closed
Tay Family Clinic	326, Serangoon Avenue 3, 01- 376, Singapore 550326	62810981	Operating hours: Monday to Friday: 8:30am to 1:30pm, 6:30pm to 9:00pm; Saturday, Sunday & Public Holiday: 8:30am to 12:30pm
Tay Clinic	117, Bedok Reservoir Road, 01- 62, Singapore 470117	67419936	Operating hours: Monday to Friday: 8:00am to 5:30pm; Saturday, Sunday & Public Holiday: 8:00am to 1:00pm
Telok Blangah Medical Centre	77, Telok Blangah Drive, 01- 244, Singapore 100077	62782727	Operating hours: Monday to Friday: 8:30am to 1:00pm, 2:00pm to 4:30pm, 7:00pm to 9:00pm, Saturday: 8:30am to 1:00pm; Sunday & Public Holidays: 8:30am to 12:30pm
Tekka Clinic Surgery	668, Chander Road, 02- 06, Singapore 210668	62915026	Operating hours: Monday to Friday: 9:00am to 1:00pm, 6:00pm to 9:00pm; Saturday, Sunday & Public Holiday: 9:00am to 1:00pm
